,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s346,1.5449653366999998,-0.4469115202,0.3287840986,1.871161824,1.5,45.0,15.2107994876,860,25.0,2.6692695630000003,400,-0.0304151052,-0.29143945190000003,2.2006783822,0.3349986338,3.0006857168,-0.3369944849,0.0001380683,0.0001271119,0.0034541015999999996,3.2187709737,0.3148498795,1.3051299443000002,0.8333333333,0.0,7.708333333300001,-0.054166666700000005,1,-0.016166666700000002,-1.7916666666999999,7.791666666699999,0.047489585599999995,0.0,-0.003933348000000001,-0.7273624205,-0.036858775,1.076119303,7.3,4.5,1.2982272548,0.22200092010000003,2.1684097673,-0.5477946408000001,,-1.7909309165,-0.3596926064,0.0,5.320134937200001,1.9178268389,0.0677052969,2.909829771,-0.8346819503,2.8012615445,135.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7500499249,0.0009478005999999999,0.7351318359000001,0.0017600532,0.5555555556,0.003935979300000001,0.009797959,0.009797959,0.5555555556,0.6666666667000001,0.5555555556,0.44444444439999997,-1.0986859256000001,0.1261264835,1.3250558952,0.4930418956,1.8662804191999998,-0.15491418,325.1666666667,2.8893521371,0.3232046984,1.1682399444,-0.7072432281000001,-0.25527096790000003,,,0.8151176961000001,6,1.3715342378,0.7112175561,1.7955501476,-0.22927272699999998,1.6250015188,0.4952841026,2.1404755796,-0.4745019756,0.40594059409999994,0.0024669647,-0.00435633,0.8870275146000001,0.00017470540000000002,0.0802159379,3.0461867281,0.3511491627,1.3074258887999999,-0.8896262040999999,381.0,5.5,4.5,437.6666666667,3.1755371157999996,0.3574761828,1.5635337052,-1.0683693958,320.1666666667,360.1666666667,3.644352682,0.2639286158,2.0944657803,40.0,-0.31073338489999996,-0.1554455854,2.8058875626999997,0.42150293,2.5596745801000003,-1.0459199265999999,-0.2737849612,2.0218046256999997,0.3198440361,1.691077011,-0.4622753012,2835.9479166666997,-1,8,5530.75,-0.2567452785,-0.2064208909,-0.12861342039999998,0.8204286553,0.7310295102000001
s347,1.8233475941,-0.2094768026,0.08998831800000001,1.9172864039,2.5,46.1176470588,9.2862960387,754,29.0,7.3627797954,555,-0.5396328268,-1.0212902777,5.4425195323,0.3093389555,3.1783065449000003,-1.4087480616,0.00024483780000000003,0.013458373999999999,0.0354921875,5.0703672886,0.2900832121,1.2092331473,1.0,0.0,3.4166666667000003,-0.1,1,-0.013333333300000002,-2.1666666667,3.875,0.0322033898,2.0,-0.0105480907,-0.2726158873,-0.3848891045,0.5973797537000001,8.5,6.5,2.8162082522000005,0.3728785074,2.2703230164,-0.3151065165,,-2.9425203373000004,0.3381076555,0.1910395678,4.9380558016,5.1848597221,0.1866408879,2.6085601479,-0.8075379761,4.3503317988,291.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.7394464493,0.0011214949,0.890625,0.0021730487,0.6666666667000001,0.06403124240000001,0.0256124969,0.0256124969,0.2962962963,0.22222222219999999,0.33333333330000003,0.33333333330000003,-1.3620850128,0.0039622383,2.2749123556999997,0.3058996625,1.7756386743,-0.3700137139,480.1666666667,3.4994513389999997,0.3429303496,1.3476179468,-1.2616782749,-0.3786992748,-39.001282649299995,47.87884590310001,0.4529894925,14,1.9648376808,0.4018328588,2.1881598781,-0.3415870643,4.1223126022,0.3843022252,1.6232799322999998,-1.8221127279,0.5184275184,0.0566284256,-0.0027071902,7.61898334,0.4901499307,0.1731022382,3.6543480745999997,0.3120139403,1.2750962144,-0.9345726753,307.0,6.6,6.1,,,,,,265.5,341.8333333333,4.2438443947,0.3117149168,1.5964692722,76.3333333333,-1.0838881601,0.1512691439,2.6926294620999998,0.3233360919,1.9176944344,-0.7208314581,-0.1420171955,1.9969955869999998,0.055300329800000006,2.5635664816999997,-0.23259810039999998,1883.3333333332998,-1,11,3462.25,0.0213435922,-0.2686145992,0.13562535350000002,0.1728583906,0.31905227
s348,1.8276131377,-0.6885027327000001,0.029200203900000006,1.9466066383,1.15,14.041666666700001,4.9649131230000005,324,10.9545454545,7.3385951213,231,-0.3163684645,-0.9220657188,1.1918410455,0.0820739624,1.9544262508,-0.46862840229999997,0.0060717773,0.0394768066,6.071147460900001,2.0324224205,0.2890889787,1.343957481,0.0,0.5,7.708333333300001,0.0208333333,0,0.0041666667,0.7083333333,5.25,0.0025609756000000003,0.0,-0.001702439,-0.1290650407,-0.017182281599999998,0.3350325189,6.7,4.3,0.4127998296,0.27229205,1.9057183222,0.20534101649999997,,,,,,,,,-0.7742705470000001,2.3578969031,121.0,-31.14061609,1.0049891498999999,0.2733471749,0,0.4911901474,0.0014368772,0.5,,0.0,0.25,0.25,0.25,0.037037037,0.11111111109999999,0.0,0.0,-0.6335015773,-0.3033050271,0.3042704295,0.0298274616,1.4620517309,-0.1808858168,,,,,,,,,0.6086678203,1,0.3722890276,0.2026654409,1.7927848363999999,-0.20876744739999997,1.3813524668,0.2362977593,1.6777270559000002,-1.1398788788,0.2985074627,0.008055216,0.0017541922,0.1420052141,0.031514016299999996,0.3125314986,2.451470052,0.31997457090000003,1.6768115592,-0.8135817961,371.5,5.6,5.1,,,,,,,,,,,,,,1.5304737035,0.2571710679,1.528008124,-0.7974641423000001,,,,,,2248.6833333332997,12,7,2872.5,,,,0.6976070538,0.4328923903
s349,1.9390532685,-0.4008304843,0.029521689500000003,2.8289035241,2.4,27.0833333333,5.679227340800001,630,16.25,3.0822070014999996,365,-0.5141264622,-0.5108924613,3.6924452464999997,0.35064891,1.7220233616999998,-0.7289093778,0.0017870617000000002,0.0437696533,0.0256328125,3.2002869827,0.2517127087,1.3497776825999999,0.6666666667000001,0.1666666667,15.0,1.6653345369999998e-16,1,-1.7347234760000002e-17,-4.440892099e-16,18.0416666667,0.3238721805,3.0,-0.0139548872,-3.6353383458999997,0.0791421799,1.0682002662,8.0,9.0,1.8417948825,0.31422980489999996,2.4474142246,-0.5553240044000001,0.0833333333,-5.4569840828,-2.9956304090000003,-0.5629734621,4.194188013,3.9265942783999996,0.0039945631,2.1797369487,-0.8893284576999999,4.1867508355,111.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.6123267055,0.0015513679999999998,0.9,0.0014392480000000002,0.6666666667000001,0.158113883,0.25,0.06403124240000001,0.11111111109999999,0.11111111109999999,0.0,0.22222222219999999,-1.0653249643,-0.3542301764,1.9621864696,0.38389225950000005,1.9517254582,-0.3662724331,300.6666666667,2.4466493837,0.279127909,1.4716556848,-0.9280704419,-0.224014866,24.3594079869,-23.963218704299997,0.36321039159999996,14,1.7638414219,0.5285144172999999,2.1650824228,-0.1902891602,2.4684011593,0.2454036226,1.9091044402,-0.9361011626000001,0.3793103448,0.029412929700000003,0.0008939320000000002,13.123441825999999,0.4652804084,0.1130023099,3.5704247226,0.25691348199999997,1.2078730754,-0.9177996462000001,256.0,7.3,6.1,232.1666666667,1.9011178724000002,0.3061557338,1.8900363346,-0.47090034630000005,205.6666666667,291.6666666667,2.6268140719999997,0.289177956,1.8489334269,86.0,0.3045483196,0.1234395973,2.2248211867,0.27528332710000003,1.9548875611,-1.0303155605,-0.2438890556,1.871253897,0.3076191451,1.9153308274,-0.383481384,1451.7569444444,0,12,2417.6666666667,-0.0113172868,-0.5173017242,-0.3649854601,0.8584639513000001,0.5083707189000001
s350,2.0891208444,-0.5936880049000001,0.0331827889,1.9283763465000001,1.5,50.05,9.2136911856,960,30.25,9.930680795,565,-0.3845137103,-1.1846224272,2.3569568857,0.40871699219999996,1.2357165808,-0.2558429171,26.4196445313,0.9620673828,0.017345703100000002,3.9560328875,0.27704841809999997,1.5336924983000002,0.33333333330000003,0.6666666667000001,17.5,-0.05,1,8.239936511e-18,-3.3333333332999997,11.291666666700001,-0.1082142857,3.0,-0.0053285714,-1.9928571429,-0.048972085500000005,0.193306377,8.4,4.2,1.4735003563,0.47935354869999997,2.0727743457,-0.5673256708000001,0.33333333330000003,-1.5755155413000002,0.6229023872999999,0.5852987131,4.1495375109,2.1344167715999998,0.1026797803,1.7551227677,-1.0082628,2.672669815,153.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.5906561852000001,0.000951438,0.5250734329,0.0013354346,0.5277777778,0.158113883,0.0099597577,0.003935979300000001,0.2962962963,0.11111111109999999,0.33333333330000003,0.44444444439999997,-1.0303654554000001,-0.1269437742,1.0075302239,0.3140546957,1.6449044549,-0.33747827420000004,355.0,3.5458102755,0.3290680956,1.6887164568000002,-2.176657471,-0.4760703378,,,0.6596532043000001,9,1.965844553,0.4364856847,2.2663302647,-0.3910929006,2.3753228691999997,0.4593091621,1.1240529651,-1.5859194119,0.5269607843,0.0245078763,-1.44846e-05,6.7175143836,0.6367953954000001,0.21026524629999999,2.7593951910000003,0.29172935170000003,1.2485204653,-1.1951827618000002,316.0,6.4,5.7,411.8333333333,2.2253698787,0.3392272886,1.3864290878,-1.6691941804,336.8333333333,406.8333333333,2.5932301109,0.3553582058,1.3744420324000002,70.0,0.14588703039999998,-0.0473025066,2.0487557195,0.30163986190000003,1.7012981613,-1.1793223533,,,,,,3651.4583333333003,-8,4,3996.3333333333003,-0.17934185589999999,-0.3396504728,-0.7647135131,0.8727224473999999,0.6088645476
s351,2.0363387413,-0.5397597339,0.040458179600000005,2.0959782698,1.8,20.8518518519,5.7022512673,534,19.6,4.6836782666,373,-0.2972373521,-0.9108934026,4.2364258071,0.3709898907,2.6739568975,-0.8708603129000001,3.5467219238,2.6509238281,0.2940644531,3.4292778993,0.3174839459,1.2152168855,0.33333333330000003,0.6666666667000001,5.666666666699999,-0.025,1,0.0003333333,-2.8333333332999997,7.166666666699999,0.058372093000000014,0.0,-0.0012651163,-0.3720930233,-0.3409832803,0.5448580149000001,7.6,6.6,2.0336355125,0.4901479635,1.9036563563999997,-0.5789533921000001,,-1.5369452169,-0.6019461691,-0.25741953149999997,2.2891321811000003,1.5225185118,0.0129212596,1.9982704508000002,-1.0705413209999999,3.8243251091,119.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.6846064568000001,0.0008920561,0.6677507639,0.0008973792999999999,0.5555555556,0.25,0.25,0.25,0.0,0.0,0.0,0.0,-0.9708175684,-0.5886827085,2.2521948849,0.366251193,2.1335874689,-0.3965228024,,,,,,,,,0.8048818031,3,1.7464155725,0.4376684918,1.8722928172,-0.226681214,2.9119175768,0.4302933953,1.718394545,-2.0110625778999998,0.4962779156,0.0539467437,0.0008238669,7.8159153963,0.6939222156,0.1797874237,4.4535854277,0.34643730270000006,1.6234563497999999,-0.9158732661,373.5,5.7,5.7,,,,,,,,,,,,,,2.8341868221,0.3447305686,1.6863684638,-0.9814664412999999,,,,,,3636.9185185184997,3,7,3417.5833333333003,-0.5341671054,0.1396361107,-1.1191217101,0.7845162893000001,0.3015691942
s352,2.0148708577,-0.45878737259999997,0.13930993519999998,2.263951044,2.25,31.2692307692,6.6546686908,792,21.0476190476,9.547126219299999,413,-0.31100448410000003,-1.0338855779,3.2326462684,0.3851126334,2.6969783806,-0.6929378769,0.014565448799999998,0.2200234375,28.901625,3.1459851259,0.3352011399,1.6632794022,0.33333333330000003,0.33333333330000003,17.375,0.0791666667,0,0.0018333332999999998,0.875,20.0,-0.0744186047,1.0,-0.0034496124,-3.5988372093,0.2824160857,0.5988629515,7.2,7.2,1.3467742925,0.2243321629,2.8349457076999998,-0.41717228520000005,0.22222222219999999,-1.0400747536,0.041972996299999996,-0.5792170898,3.3799774129,2.1363171902,0.2426207195,1.8926409313,-0.8308046694000001,3.7967503866,149.0,-73.4395344485,0.4679396203,0.9806199769,2,0.6485661507,0.0014449959,0.6128261804999999,0.0012705404,0.3888888889,0.158113883,0.0256124969,0.158113883,0.14814814810000002,0.11111111109999999,0.22222222219999999,0.11111111109999999,-1.2744944185,-0.04384566980000001,1.848633356,0.5047128992000001,2.5055979584,-0.2807347315,,,,,,,24.175046497199997,-21.0536412143,0.4221720809,4,1.1799740001999999,0.35271045079999996,2.2389481762,-0.2698474226,3.7819860925,0.4793315282,2.0167130405,-2.0017227495,0.4686716792,0.0205490817,-0.0007116197,6.863839903500001,0.6759986129000001,0.15087250289999998,2.1010899302,0.2881575051,1.7298464577000001,-0.14291857019999998,352.0,6.1,6.2,278.1666666667,2.1972399347,0.2852080394,2.1787730784,-0.4814111627,201.3333333333,258.1666666667,2.7917755013,0.35214344540000003,1.8370276574,56.8333333333,-0.3350303402,0.006925283000000001,2.0495891544,0.39461979840000005,2.0676171069,-1.1227240093000002,-0.1764796476,1.0882758119,0.0314904947,2.1376172938,-0.2350969258,2448.0533333333,9,8,4632.0,0.107880933,-0.29059687160000003,-0.8475476237,0.8707651344,0.4365913662
s353,2.0652824974,-0.6062677134000001,0.3037555569,1.6620093287,1.45,2.4666666666999997,1.2242755306,70,5.416666666699999,4.3028470521,127,-0.2907477893,-1.4744285128999999,1.316837889,0.4117960778,1.5260179909,-0.2534815764,27.1665507813,25.0344140625,25.0797421875,3.7927986157,0.5811785702000001,1.5611725000999999,0.0,0.33333333330000003,13.458333333299999,0.0291666667,0,0.0021666667,1.4583333333,13.625,0.031402439000000004,0.0,-0.0057439024000000005,-0.3158536585,0.07785700520000001,-0.0030834458,5.4,3.8,,,,,0.2777777778,-2.0921854263,-0.23496843969999998,-0.6009226092000001,2.1793980406999998,0.7025986995,0.0923417658,1.9482513038999998,-0.7108247741,2.7260075207999996,120.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7838623047000001,0.0022897626999999997,0.6406832695,0.0023923517000000003,0.30555555560000003,0.25,0.25,0.25,0.0,0.0,0.0,0.0,-0.8947755631000001,-1.0211453793,1.1857384678,0.35444711219999997,1.2428534562,-0.1639358525,,,,,,,,,0.5385197065,1,,,,,2.9859826295999996,0.4163796784,1.6701671882,-0.9981784164,0.3777173913,-0.0017809327999999999,-0.0002699505,5.2272101158,0.4311599982,0.0909156147,3.4470088681,0.2921767153,2.1008603338,-0.49814595079999996,545.0,3.7,3.8,,,,,,288.6666666667,374.6666666667,2.8830811878,0.3128681479,2.0041993989,86.0,-0.34198659719999996,0.6390408786,4.7116400916000005,0.71650185,3.5166517064,-0.9582549965,,,,,,,-2,0,1368.3333333333,-0.9370544258,0.3279507212,-0.8654846892,0.4375209029,0.2530606655
s354,2.5556472591,-0.8527565627,0.0368669967,2.3238360541,1.7000000000000002,30.5,8.9000295683,581,24.8235294118,6.6917420575,403,-0.39081202299999995,-1.0340180986,2.440193074,0.3936226435,1.436685386,-0.4109110985,0.0005007509,0.0102601318,0.0129619141,3.8142032101,0.2567350614,1.2198872481,0.6666666667000001,0.33333333330000003,3.5,-0.1416666667,0,-0.0023333333,-0.8333333333,13.208333333299999,-0.0519635496,1.0,0.000372749,-3.7356259492,-0.022552005099999998,0.746515119,7.2,6.5,1.8936864356,0.33567068850000004,2.3001613671000003,-0.3284986037,0.25,-1.1817233836,-0.0414315903,0.4181320954,4.4838707464,1.3991463525,0.2074561039,1.7016146008000002,-1.1227206548,3.2129184158,117.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.8833053589000001,0.0024355560999999998,0.830506897,0.0023172229999999998,0.6666666667000001,0.0015811388,0.0636371852,0.0256124969,0.33333333330000003,0.44444444439999997,0.33333333330000003,0.22222222219999999,-0.5990141582,-0.23004234739999999,1.5879116154,0.32294593250000003,2.2280060555000003,-0.4073972231,263.0,2.9980540814000003,0.3353239145,1.2685349253,-1.3185171776,-0.5175589473000001,,,0.5925496952,8,1.2406326708,0.4015306876,2.1686807797,-0.41341943259999997,3.094903379,0.4251283507,1.4583087497999998,-2.0124630786,0.382133995,0.055608759300000005,-0.0046019471999999995,10.412264777599999,0.5883140836,0.07629397090000001,2.8057301203,0.2831594883,1.2193687489,-1.3815988978,317.5,5.7,5.1,304.8333333333,2.2913732608,0.31951293470000003,1.5260709884,-1.0918556566,273.3333333333,266.6666666667,3.2312514353,0.3518288061,1.5830901029,-6.666666666699999,0.3359759492,0.2302454159,2.1666151171,0.3143738995,1.3786102836,-0.9627718735999999,-0.23071878920000002,2.2976039344999997,0.33018977050000003,1.3359938588,-0.3182972564,2447.5242424242,3,10,3690.6666666666997,-0.5569768319,0.0431364124,-1.1823046364,0.8730385051999999,0.1625765578
s355,2.4398888289,-0.5870712949,0.1587835825,1.7823468912,1.8,34.4090909091,13.5599518573,730,26.0476190476,3.2935723838,522,-0.3268785763,-1.0452799654,4.1394659329,0.3546426908,2.5031489778,-0.5197450717000001,0.0002381181,0.0010334854,0.099859375,3.6900523068,0.2625468663,1.5954106999000002,0.8333333333,0.1666666667,7.5,0.1416666667,1,-0.002,-2.5,7.375,0.2683785991,3.0,-0.0094237288,-2.1746987952000003,0.10342341099999999,0.7007519830000001,7.9,6.3,2.3394866723,0.38545917,2.1614545943,-0.4695650535,0.11111111109999999,-3.1114515157,-1.5322843539000002,0.1910395678,4.9380558016,3.1393921357999997,0.0046576954,2.4420205007,-0.9575666758,4.0502743994,131.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7870628356999999,0.0011209994999999999,0.98671875,0.0015731745999999999,0.6666666667000001,0.0038729833,0.0256124969,0.0256124969,0.3703703704,0.44444444439999997,0.33333333330000003,0.33333333330000003,-1.3470899865000001,-0.1031289156,1.8311303747999998,0.4702432575,1.9341383072,-0.3731119828,314.1666666667,2.3075465072,0.2708306632,1.7036344531999998,-1.4540055313999998,-0.303889856,,,0.5332813351,9,2.0877624937,0.3817016047,1.9041392122,-0.26121942060000003,2.7313805171,0.3912218026,1.7256019977,-1.4864224805000001,0.3943661972,0.013996559099999998,0.0007950942000000001,1.0,0.0,0.1,2.8847472954000004,0.2861833193,1.8429267006999999,-0.5475713091000001,314.0,6.9,6.3,304.8333333333,3.1415304655000003,0.33001559150000004,1.7834851322,-0.7071417841000001,238.8333333333,262.0,2.6280457616,0.3658801059,1.7016044868,23.1666666667,-0.57378221,0.4943225957,2.0957257419,0.281985431,2.5063761881,-0.8098404444,-0.150092272,2.1182788245,0.3427249483,1.5074500466999998,-0.193797748,1706.3088744589002,11,8,2393.5833333333,,,,0.8397258084,0.4324323353
s356,2.3217608619,-0.8127614953000001,0.0432064358,2.5784745975,1.65,46.6875,3.4003676272,700,23.6,4.1218289247,447,-0.5569804474,-1.3460715724,5.1685917511,0.3638168527,2.2339560343,-1.4025434766,0.0017217166,0.015833252000000003,0.13124023440000002,5.2983601659,0.3005525978,1.4249376727,0.6666666667000001,0.33333333330000003,9.0,0.1916666667,3,-0.0116666667,-4.25,19.5217391304,0.2102390852,1.0,-0.010592515600000001,-5.8140592516,-0.32048094969999996,0.6305616153,7.8,6.8,2.0642071911,0.5299441933,1.8318910461000002,-0.5304261892000001,0.055555555599999994,-2.7591434130000003,-0.5571433528,-0.5629734621,4.194188013,3.389428653,0.2070611288,1.9492613083,-1.0170844173,3.9312389163,137.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.999987793,0.001019727,0.9984375,0.0015104493,0.6111111111,0.158113883,0.1265219767,0.06403124240000001,0.14814814810000002,0.11111111109999999,0.11111111109999999,0.22222222219999999,-0.49632931,-0.0575899442,1.1580497652,0.0325102153,2.7476678032,-0.36133977219999996,,,,,,,-39.4769283942,44.9616866275,0.4191997953,14,1.7544859085,0.5656443100999999,1.4962911785,-0.1952665155,3.8426069504,0.4717426119,1.4251545085,-1.6044025903,0.5333333333,0.0672665093,-0.0009223107000000001,8.2852166212,0.5449649395,0.2101762313,4.6383746604,0.2869102282,2.0690659303,-0.9774389091,,6.2,5.3,300.6666666667,4.6638960570000005,0.3688331593,4.3265344187,-0.4697831165,245.3333333333,402.3333333333,3.2302605547,0.0166315606,4.850999805,157.0,0.7323272209999999,1.7407994532000002,2.7858845199,0.38174425869999995,1.6414095072,-1.2273784227,-0.2753420466,2.4450750135,0.37944089509999995,1.7734005428,-0.24564360059999998,2893.7092592593,11,6,5638.083333333299,0.2146806794,-0.0586161757,0.6636588382999999,0.2225986622,0.22400254719999999
s357,2.0971372473,-0.5941514594,0.06241254190000001,2.5023372009,1.85,40.0,0.0,760,30.625,2.5,460,,,,,,,0.0005292491999999999,0.0089631348,0.006509765600000001,5.0376448999,0.27450809940000004,1.8938694347999998,0.8333333333,0.0,5.0,0.0416666667,2,-0.0116666667,-2.0833333333,4.5416666667,0.0622619048,2.0,-0.0057238095,-1.294047619,-0.34429734570000003,0.7902079779000001,8.0,7.0,1.8307527663999998,0.4728651289,2.0199289454,-0.7514938010000001,0.2777777778,-1.140979654,-0.3174843841,-0.8017492914000001,2.9524780832,1.4972815905,0.28650349989999996,1.7561280649000002,-1.1195720593,3.7262636324,166.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7831634520999999,0.0006216525,1.0,0.0009331378,0.5833333333,0.009797959,0.009797959,0.0038729833,0.4814814815,0.44444444439999997,0.44444444439999997,0.5555555556,-1.0272088947,-0.0389541648,1.4314866122999998,0.5115498686000001,2.0638689119999998,-0.3933435353,237.5,3.3882115011000002,0.32717210300000005,1.5691356624000001,-0.8987879341,-0.5305080734000001,7.959900015800001,-5.9440277962,0.6929966584999999,12,2.067006306,0.6951404404000001,1.8704321076,-0.5503474839,2.2333866572,0.5112089546,1.4828350381,-1.5277252675000002,0.3853904282,0.0700578756,-0.0023504242000000003,9.1784263035,0.8849485693000001,0.1642641741,3.0449501494,0.30466886790000003,1.3124932203,-0.8378902053,258.0,5.4,4.7,336.3333333333,2.5078867262,0.29817921199999997,1.5864652285,-0.9318284281,263.8333333333,275.8333333333,2.838555944,0.3129522182,1.4986807119999999,12.0,-0.0030582790999999997,0.1468678905,3.5530256809000003,0.30715700300000004,2.4062914122,-0.9212604461,-0.2757803504,1.6080133019999998,0.35580458870000004,1.6268261062,-0.3967064888,2957.5716666667,-2,9,4167.0833333333,0.1479434192,0.4032790342,1.1575529168,0.8691864431,0.5056954299
s358,2.7393888705,-0.6836879681,0.0373287099,2.5418050153,2.05,31.25,9.1187813831,700,25.0,6.9041050591,450,-0.6848244411000001,-0.7492907965000001,3.4216751786,0.30922111700000005,1.9028091627,-1.6849143841,0.0032331993,0.2357822266,0.2495742188,3.9693982301,0.2786450907,1.3116493243,0.6666666667000001,0.1666666667,10.0416666667,-0.0791666667,0,0.0061666667,-2.2916666667,14.541666666700001,0.0708128079,1.0,0.0003850575,-3.6366995074,0.7131361615,-0.5220583045,8.2,8.0,1.6700806031000002,0.39101449,1.4874495576,-0.48366552310000005,,-3.1518534815,-1.5548112555000002,-0.695420887,3.1651348919999998,2.5223083793,0.0998833875,1.831312243,-1.0170844173,3.9312389163,223.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.694033432,0.0014426780000000002,1.0,0.0013762835999999998,0.4722222222,0.158113883,0.06403124240000001,0.158113883,0.14814814810000002,0.11111111109999999,0.22222222219999999,0.11111111109999999,-1.0534463102,-1.170467711,1.5728264166,0.31573390490000003,1.1460991094,-0.3647897214,414.3333333333,2.0491010688999998,0.25173430210000003,1.2693901444,-0.5377069251000001,-0.2198625513,-10.533511711100001,16.9537956926,0.2804871653,10,1.3095260597,0.3947811946,1.8948573818,-0.1979459441,3.139146082,0.4178040339,1.1164715598000001,-2.0321089051,0.3793103448,0.0528954259,-0.0007007811000000001,9.774857773099999,0.7183824910000001,0.0464858374,2.7892479132999997,0.30701516630000003,1.3891314425,-0.3653841278,303.5,6.4,5.7,291.8333333333,3.0766787339999997,0.3319394204,1.3165137301,-1.190077049,271.0,358.3333333333,3.0783588979000003,0.2853207148,1.4469844565,87.3333333333,-0.0724571544,0.145457997,2.7355459734,0.32648051370000003,1.456486144,-1.6920936377000002,-0.2364254035,1.7608926543999999,0.30141098510000003,1.2483334191,-0.3062727904,1986.1888888889002,14,6,2310.1666666667,-0.5866176929,-0.2066490366,-0.7718218668000001,0.8493125810000001,0.15558175940000002
s359,1.8152962078000001,-0.48199899189999995,0.0739811387,2.3071734090000002,1.65,35.2666666667,12.6686715205,496,13.4545454545,3.9124620519,286,-0.5173064176000001,-0.4675205157,2.4163644818,0.4096508975,1.6792239671,-0.9580926426999999,0.00033395770000000004,0.0020499268,0.0025742188,3.7264479396,0.2672296871,1.7702211422,1.0,0.0,4.5,-0.025,0,-0.0013333332999999998,-0.0833333333,6.25,0.1896875,3.0,-0.0087875,-2.321875,0.2203347175,0.6070215176,6.5,8.2,1.271992552,0.4020704842,1.9797643817,-0.4837841085,0.8055555556,-1.9524434307,-0.8619418490999999,0.1910395678,4.9380558016,2.2884792077,0.2082914827,2.3289138018,-0.8075379761,4.3503317988,218.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7597815990000001,0.0012499298,0.8596725464,0.0013257658999999999,0.3888888889,0.0015811388,0.0015811388,0.0038729833,0.6296296296,0.6666666667000001,0.6666666667000001,0.5555555556,-1.2902130102,-0.022087314,1.2113901059,0.41525012689999996,1.7470319349,-0.29129356570000003,,,,,,,4.0178541405,-4.6395283976999995,0.5819245377000001,11,1.4653171717,0.5949163981000001,1.9096916231999999,-0.2787542001,2.5524552156,0.3936194185,1.9860753277,-0.8693459921000001,0.3975308642,0.0450467058,-0.000884235,1.0,0.0,0.1,2.8137285989999996,0.30007649670000003,1.7503714749,-1.0718950959,298.5,6.1,5.7,376.8333333333,2.1073752836,0.0632332698,2.8818638244,-0.0500327613,,,,,,,,,2.4943620555,0.3315144485,1.9109715291,-1.3197959906999999,-0.2172599045,1.5116904059,0.32717239400000003,1.710483199,-0.3542889824,2957.5240740740996,11,4,3881.0833333333003,0.4750240101,-0.7373985915000001,-0.5098267848,0.5161367447,0.7588016832000001
