,NBHD,NBHDL,NBHN,NBHT,NBMEANLD,ARTKCLCK,angling_risk_task_always_sunny.keep_coef_of_variation,ARTKSCOR,ARTRCLCK,angling_risk_task_always_sunny.release_coef_of_variation,ARTRSCOR,ANTALTHD,ANTCONHD,ANTZHD,ANTZHN,ANTZHT,ANTORTHD,BITIHDL,BITIHDM,BITIHDS,CRTHD,CRTHN,CRTHT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFHD,DRFHN,DRFHT,DRFPINHD,DSTPCTP,DPEAYBHD,DPEBXBHD,DPBIAS,DPEDPRIM,DPEHD,DPEHN,DPEHT,GNGBIAS,GNGDRPIM,HIRSCOR,HLTBETA,HLTPROBW,HLTRSKAV,HLTSFCH,ISTDECPC,ISTDECMV,ISTFXDPC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,KRBPCTP,KRBPCTPL,KRBPCTPM,KRBPCTPS,LOGCONHD,LOGGBHD,LOGHD,LOGHN,LOGHT,LOGSWCHD,MOSSSRT,MOSHD,MOSHN,MOSHT,motor_selective_stop_signal.proactive_control_hddm_drift,motor_selective_stop_signal.reactive_control_hddm_drift,PRSPLB,PRSRVS,PRPSLOPE,RPMSCOR,REPHD,REPHN,REPHT,REPPINHD,SMHD,SMHN,SMHT,SMSIHD,SHFTAC,SHFTLR,SHFTLTL,SHFTBETA,SHFTMDCY,SHFTMLR,SIMHD,SIMHN,SIMHT,SIMSIMHD,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,STSHD,STSHN,STSHT,stim_selective_stop_signal.reactive_control_hddm_drift,SSSSRTHI,SSSSRTLO,SSHD,SSHN,SSHT,SSPASS,stop_signal.proactive_slowing_hddm_drift,stop_signal.proactive_slowing_hddm_thresh,STRHD,STRHN,STRHT,STRSTRHD,32CSCHD,32HD,32HN,32HT,32TSCHD,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTMODBA,TSTMODFR,TSTPRSV,WRTNEUPR,WRTPOSPR
s442,,,,,,16.192307692299998,7.451277639500001,410.0,14.347826087,5.7414655688,318.0,-0.207056971,-0.7004285069,1.2236626332,0.0252571253,2.1100539718,-0.329891341,0.001421597,0.045293335,0.373296875,2.4900015709,0.25812592770000004,1.3366062565999999,0.0,0.33333333330000003,8.9583333333,-0.0375,0,0.0011666667,-0.2916666667,22.25,0.1303698435,0,0.0025775248999999997,1.8215809795,0.1044394074,-0.1387239397,9.3,8.6,0.0839473906,0.0166975806,1.6029161575000002,0.0582589538,0.0833333333,0.9914767017,1.1891851524,-0.6118858827,1.6446285538999998,0.4661855437,0.0263392894,1.5368275367000002,-1.3199953136,1.8306348181,114.0,-0.45856308450000005,0.9999999999,0.15334725359999998,5,0.7632318497,0.0017736754,0.6956669331,0.0020347135,0.2777777778,0.25,0.25,0.25,0.0,0.0,0.0,0.0,-1.3199572605,-0.3942690279,1.5142004307,0.38297118609999997,1.7718376508000002,-0.3445177613,,,,,,,,,0.2306657552,2,,,,,0.9168233968,0.06530024620000001,2.361889145,-0.2096187585,0.27329192550000003,-0.0155054005,-3.03496e-05,1.9948793661,0.2230283058,0.0073918822999999995,2.1256068903,0.1448285191,1.9477336871000002,-0.7435531369,371.0,6.0,4.9,,,,,,197.6666666667,288.5,2.0452300527,0.12847534859999998,2.0866823866,90.8333333333,-0.017450422099999998,0.1841421137,2.302430626,0.319452361,1.550811884,-1.0869666335,,,,,,1699.5666666667,19,5,2776.5,,,,0.1815193471,0.19189705059999998
s449,2.0655125875,-0.2323493467,0.0479777919,2.9313492408,3.3,35.789473684200004,3.4893321132,639.0,23.85,3.4834193727,452.0,-0.3106742702,-0.8952843270999999,3.6626142134,0.3651949564,1.7888166306,-0.7339962680000001,0.0024238942000000003,0.0097543945,0.0328720703,3.1873045301999996,0.31106937949999997,1.2012919536,1.0,0.0,6.666666666699999,0.0916666667,2,-0.0116666667,-1.6666666666999999,6.541666666699999,0.0567621145,2,-0.0063497797000000005,-1.7920704846000002,-0.1263366831,0.8415413553000001,8.6,7.3,2.0613150273,0.3643950588,1.8754076596,-0.5119721728000001,0.4722222222,-0.9323552248,-1.3867110912,-0.7558235790000001,2.4891999802,1.9569296039,0.1081930048,2.1381631174,-0.8742787237,3.2356769612000003,294.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7626342773,0.0014512173000000002,0.9,0.0020811163,0.8333333333,0.0015811388,0.0038729833,0.0099597577,0.5555555556,0.6666666667000001,0.5555555556,0.44444444439999997,-1.4245495806,-0.1485580476,2.2882295429,0.3692962219,1.7114805404,-0.24228516579999998,515.6666666666999,3.1461086328,0.3684805518,1.6423465964,-0.1983301437,-0.4531551961,-1.9462782271999999,9.5286490704,0.3871837302,17,2.1758818276,0.4283955049,2.2321561402000003,-0.3088124075,2.9313833478,0.4418415671,1.8004339007,-0.8510656186000001,0.4520884521,0.060374424,-0.0036916506,7.750563913,0.4802677628,0.2064674986,2.4719481124000002,0.29173208920000004,1.4983111169,-0.7084100332000001,351.5,7.2,6.2,333.8333333333,3.0317876863,0.339928306,1.66880641,-1.4382003502,238.8333333333,301.5,3.1532804172000004,0.3128669868,1.7930123899000001,62.6666666667,-0.0180740359,0.535994881,2.8264763767,0.28850852899999996,2.9314869427,-0.7657691847,-0.18953758989999997,1.7593034041000002,0.311934551,1.5569923606,-0.178514194,1343.4930555556,11,7,2510.0,-0.0241661939,0.0741489862,0.6363823823,0.1481889747,0.3625236762
s451,2.6732532204,-0.5754003567,0.0909175966,3.4558966316000004,2.8,33.15,8.2351940507,623.0,21.0526315789,4.490405626499999,370.0,-0.6260495756000001,-0.7411728994,4.8445965031,0.33914706440000003,3.1932660616,-1.4469665983000002,2.2460500000000003e-05,0.0001166015,0.0017197266,4.8305262358,0.28442794930000004,2.3004636544999997,1.0,0.0,7.166666666699999,0.17500000000000002,2,-0.0033333333,-4.1666666667,11.208333333299999,0.0728125,1,0.0014125,-4.446875,-0.2929504469,0.8424824157999999,8.1,7.7,3.1013713113,0.5987059392,1.8544276826,-0.5812874061000001,0.6388888889000001,-2.2162986086000003,0.33899406330000004,0.0,5.320134937200001,5.3602646039,0.1648704235,5.153012915,-0.7017421781000001,4.5619233948,284.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.8120998383,0.0008232849000000001,1.0,0.001004076,0.6666666667000001,0.0002011893,0.0006324555,0.0015811388,0.7777777778,0.8888888889000001,0.7777777778,0.6666666667000001,-0.6002250788,0.17454459490000002,1.8119633534000001,0.40467841270000005,2.3138047178,-0.38499420799999995,327.1666666667,5.5393321692,0.3400298232,2.0169027739,-1.382629675,-0.49834511649999996,2.9855971223,5.1675719436000005,0.5720845845,15,1.7412353107,0.7003511505000001,1.891695194,-0.4136848064,3.7728315702999997,0.47816269009999995,1.8132823671,-1.4665817844,0.6136919315,0.1074973414,0.0036813803,7.304887752000001,0.6188430231000001,0.2420730396,3.0856646701,0.3124372717,1.8680598578999998,0.1031843465,334.0,5.1,4.8,282.1666666667,2.9107263148,0.2756827074,2.8571926937,-0.867710855,254.5,268.1666666667,3.1356048312,0.3399036413,1.8435215745,13.666666666700001,-0.0268116587,0.11874821449999999,2.5030719207,0.35191944049999996,1.5495317326,-0.6373510265,-0.2383843492,2.0897130343,0.34865467310000003,2.1924676499,-0.27437884360000003,2854.575,-2,10,5443.25,0.4374843443,-0.28326783839999997,0.1131443243,0.8526234898,0.4166756709
s453,1.9220122104,-0.8314120017000001,0.0861294432,2.1698741635,1.25,23.5,8.8304128146,506.0,34.375,24.143667216599997,475.0,-0.3684066472,-0.7065754555,3.664997238,0.2578789574,3.720139474,-0.10407801609999999,0.0019709085999999997,0.0319888916,1.0374375,3.8605775902999997,0.3665829138,1.5059936712000002,0.1666666667,0.33333333330000003,14.791666666700001,-0.0208333333,0,-0.0008333333,0.20833333329999998,21.681818181799997,0.1528571429,0,0.0038857143,0.6714285714,-0.0862998558,0.7578414590000001,6.9,4.1,0.6709112998,0.36810501799999995,1.7200677993,-0.40702871409999997,,-2.1662067843,-1.5676732253999999,-0.8209008483,2.887653143,1.5287317028,0.2360159621,2.3671001357,-1.0705413209999999,3.8243251091,107.0,25.7627506452,0.9984046206999999,0.3968411315,9,0.9735351562,0.0027045476,0.977734375,0.0030724254000000003,0.3611111111,0.25,0.1265219767,0.25,0.037037037,0.0,0.11111111109999999,0.0,-1.1027046915,-0.3486244047,1.8357994236,0.3898857534,2.0903790748,-0.22436508170000002,,,,,,,,,0.6563796772,3,1.10483403,0.4967308552,1.6397862149000002,-0.34943581490000003,3.125717274,0.4437264229,2.0980858609,-1.043247243,0.3955223881,0.0101389958,-0.0005025465,25.013094339699997,0.6623150004,0.0144935753,2.3962871267,0.33223877090000004,1.8977601290000001,-0.2943072637,388.5,5.1,4.8,294.0,2.3007577101,0.4336424606,1.5241116832,-1.0193111479,334.3333333333,306.0,1.4349452594,0.347342449,1.5706219143,-28.3333333333,-1.2097603441,-0.1144169207,3.6009557812,0.32161231079999997,3.9499795183999997,-1.0656385455,,,,,,1890.2516666667002,2,8,3717.8333333333003,,,,0.8562071306,0.32643855780000003
s456,1.4523844138,-0.421588795,0.0605247146,1.4891278559999999,1.15,31.8260869565,15.2871073841,712.0,17.347826087,8.060051295,391.0,-0.30358948620000004,-0.7040571484999999,2.9119289145,0.1414196666,3.2317479945,-0.5984893467,0.0003717098,0.0033119659000000004,0.051390625,2.5533929973,0.7257839701000001,1.8943394241,0.5,0.33333333330000003,11.208333333299999,0.0625,0,0.0045000000000000005,-1.4583333333,7.875,-0.0297900262,0,-0.0025249344,-0.030183727,-0.2887919463,0.6605201342,7.5,8.4,,,,,0.44444444439999997,-1.1938671012,-0.6402490386999999,-0.4858981676,2.6550388022,1.3320572898,0.17529110520000002,1.6924078092,-0.8728782134999999,2.4019006419999998,114.0,0.0331595576,-1.0338362518000002,-0.6040336064999999,3,0.6504592896,0.0013474370000000002,0.6574838638,0.0010097058,0.5,0.02474616,0.1265219767,0.25,0.1851851852,0.33333333330000003,0.11111111109999999,0.11111111109999999,-1.3591070882,-0.18563408739999998,1.2407221308,0.425859492,1.6064659380000001,-0.325835983,261.0,4.2762359107,0.31256317110000004,2.2087759948,-1.8003069223,-0.2396576328,,,0.4490968186,5,1.0936391814,0.6534381045000001,1.8236579683,-0.41040114340000006,0.650521169,0.19097962350000003,1.8849596181000001,-0.5397595666,0.3324099723,0.0477620563,-0.0026408414,11.0391080415,0.7297048827,0.04556544269999999,1.5340369291999998,0.2252854119,1.6227191215,-0.1793622448,334.5,6.4,4.9,439.3333333333,1.1169329829999999,0.07050508500000001,1.8289020396,-0.6544697225,239.3333333333,299.3333333333,1.4888881593,0.2089186269,1.5708048505,60.0,-0.3548485489,-0.2661023563,1.9883956738,0.5041130503,1.5027526644999998,-1.0112559716,-0.2335785504,1.5802149319999999,0.3664958745,1.4901266924,-0.397730314,1667.3,4,9,5433.6666666667,-0.5793859897,0.0973067134,-0.290284783,0.14533620360000002,0.3308138323
s467,2.5474736164,-0.5655359642000001,0.1002576651,2.2018757633000003,2.45,19.4583333333,5.3809581066,442.0,35.2380952381,14.106398413099999,717.0,-0.454313385,-0.9039681797,4.3395305043,0.3695636033,2.1623634705000003,-1.4927924279,18.8138769531,0.080894043,0.0878203125,3.3526563107,0.31541721300000003,1.3948208174,0.33333333330000003,0.5,10.0,3.4694469519999997e-16,1,-3.035766083e-17,2.2204460489999999e-16,12.208333333299999,-0.086547619,2,-0.0017714285999999998,-1.4428571429,0.0093761045,0.1765506634,2.3,4.5,1.7236917400999998,0.2959110366,1.6946265409,-0.5800988221,,-0.9060718348,-0.25963875470000003,-0.16358795580000002,2.6278746724,2.118711813,0.26904449760000004,1.4268747413999998,-0.38268909409999996,3.9238172268000002,105.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7222919464,0.0013473894,1.0,0.001678942,0.5,0.25,0.25,0.158113883,0.0740740741,0.0,0.11111111109999999,0.11111111109999999,-1.5469404476,-0.3453077276,1.4612115853,0.398586075,1.3964175078,-0.34286275400000005,265.5,2.395820804,0.35622910609999997,1.3283247423,-0.3711621235,-0.1076559687,,,0.4967357629,1,1.4341613524,0.4251195856,1.7194755608,-0.6125101860000001,2.9003480147000005,0.36754875909999996,1.8378156359,-1.109637456,0.3830845771,-0.0138866672,0.0002085696,63.7609200119,0.6993172356,0.006887294300000001,3.1577287636,0.2914248888,1.8863757019,-0.6605648793000001,425.5,5.8,5.4,354.1666666667,0.6617580665,0.428657121,1.298417034,-0.6212569521,238.1666666667,245.3333333333,3.0959081877999997,0.3440309117,2.1393504409,7.166666666699999,-0.3029867415,-0.7552346156,3.0819752774,0.3297251195,2.2622419695,-1.2083871513,-0.23162223839999999,1.7618529124000002,0.3175449951,1.8078279255,-0.1842963014,2645.3575757576,6,6,3869.3333333333003,-0.9423798351999999,0.5686472208000001,-0.8100984032999999,0.4516486635,0.1724203359
s469,2.8248020785000003,-0.8131312282000001,0.2954403854,1.8749437303999998,1.9,30.909090909099998,5.5455609954,645.0,19.9565217391,4.704719689,429.0,-0.5555348661,-0.870303589,3.9221350474,0.3685190182,2.0610367591,-1.2885383979,0.0054294103000000005,0.0268144531,0.0413740234,4.819628002,0.289850893,1.6179110138,0.1666666667,0.33333333330000003,15.458333333299999,0.1458333333,2,-0.0025,-4.2083333333,18.375,0.12150515029999999,2,-0.0023287786,-1.4192768552,0.08938327720000001,1.0389658639,6.1,5.2,2.4422122913999997,0.45225605939999997,1.3883922294,-0.4385981977,,1.0273542219,0.1311689764,0.1910395678,4.9380558016,3.7614846532999997,0.33078262950000004,2.8754592803000003,-1.2890129855,3.38738178,182.0,10.925098710999999,0.9214174355,0.2565783653,8,0.7059070587,0.0017827435,0.7587882995999999,0.0018790961999999999,0.5277777778,0.25,0.25,0.158113883,0.037037037,0.0,0.0,0.11111111109999999,-1.2671601051,-0.047198767700000005,2.2364025206,0.4078322175,1.4510975091,-0.37688409409999996,309.8333333333,4.923326551600001,0.3645290717,1.9042032614,-1.3419743485,-0.5095565935999999,-6.360389508200001,12.4665754643,0.4702995245,12,1.9478887006,0.5483577821,1.5125868206000002,-0.6687426143,4.3642126532,0.4404322417,1.6527044434,-2.3009414363,0.5220588235,0.08372277110000001,0.0018318129999999998,6.8635573121,0.7285170443000001,0.2303556387,4.6984741703,0.34069463759999996,1.6796787122,-0.9590646418,302.0,5.6,6.0,258.6666666667,4.9345529025,0.3936587759,2.8405427710000004,-1.2554460701,267.6666666667,246.6666666667,4.8988157039999995,0.31770864800000004,2.3699821059,-21.0,0.40653372909999996,0.3745232839,3.5126024373,0.33048089950000004,2.8355393154,-1.0593016106,-0.13124097939999999,2.5906803178,0.341624659,1.7776560387,-0.33105767399999997,2069.5433333333,7,8,4204.8333333333,0.3838811407,0.7388092502,0.2513447307,0.17599690240000002,0.2465153723
s471,2.2037792181,-0.5869173263,0.1947422436,2.0196008733,1.85,35.0952380952,5.0488093835,697.0,36.722222222199996,13.014948670199999,628.0,-0.522391213,-0.8960649667,4.6391385974,0.36839647229999994,3.7959733263,-1.3291061001,0.0007094844,0.0026981812,0.1507285156,3.6300529714,0.2951837491,1.6471905322,0.0,0.8333333333,15.208333333299999,0.1041666667,0,-0.0021666667,-1.125,19.625,0.1258865248,1,0.0024255319,-2.0921985816,-0.2363561576,0.6028025338,7.5,9.4,2.3264095603,0.391216038,2.6217702763,-0.32614525920000004,0.0833333333,-2.6445667377,-1.9738119224000001,-0.9092231175,3.5016887022000005,2.6686526826,0.2259703052,1.6274527624000001,-0.5622446405,3.8597451276999997,144.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7918487549000001,0.0014158977,0.8559463501000001,0.0015126755,0.44444444439999997,0.158113883,0.053929018700000005,0.06403124240000001,0.22222222219999999,0.22222222219999999,0.22222222219999999,0.22222222219999999,-0.8457412267000001,-0.3984875194,1.3423070373,0.47630388619999997,1.4828389203,-0.1539191976,,,,,,,19.3462317892,-15.704473352,0.6017069247,4,1.4806800561000002,0.5244753913,1.8986648182,-0.20972202969999998,4.0451564471,0.4997451664,1.7411740025,-3.2785894476,0.4753694581,0.07929162049999999,-0.0031327890000000004,4.4861485443,0.8116459240999999,0.2891779919,5.2087834103,0.2434987453,2.0418876784,-1.4974288706999999,372.5,6.3,5.3,,,,,,272.0,299.5,3.6953539183,0.3404402535,1.7266660143,27.5,0.6012867881,0.4432029872,2.3882478138,0.4619526196,1.7631479509,-1.5992566965000001,-0.2865010356,1.4559779361,0.31286368410000004,1.5707039741000002,-0.3100750548,2350.2916666667,3,10,4079.25,0.1107832151,0.035301902600000004,-0.6300115197999999,0.8775883334000001,0.3509380512
s473,2.230749803,-0.6343092285999999,0.0926948691,3.3102101905000003,2.15,42.3913043478,4.5200475705,928.0,31.294117647100002,5.4056071107,502.0,-0.5049117842,-0.8998848859,3.8818565827,0.34340100549999997,1.9346181105000002,-0.7895344790000001,0.000367243,0.004144577,0.0026445313,2.8952405351999997,0.2819819732,1.5995412666000002,1.0,0.0,10.875,-0.0458333333,2,-0.0075000000000000015,-3.2916666667000003,11.791666666700001,0.1176190476,1,-0.0120380952,-0.0571428571,-0.3012737123,0.8530298915000001,7.1,8.4,1.9995454972,0.4083314850000001,1.9902446691999998,-0.5525714318,0.6944444444,-3.6075338132,0.08765956230000001,0.3298219498,4.6604910377,3.854030465,0.0040889575,2.5481408591,-0.5749801717,4.308399382,217.0,2.3916188301,-2.7538603758,0.3492235958,5,0.7911956787000001,0.0020816544,0.8884689331000001,0.0027746604999999997,0.6666666667000001,0.0006324555,0.0015811388,0.0006324555,0.7407407407000001,0.7777777778,0.6666666667000001,0.7777777778,-0.8690256236,0.1588193402,1.7720629520000002,0.4965153586,1.7869437122999998,-0.2338344133,400.1666666667,4.2791402976,0.31172287190000003,1.5717679879,-0.4842101711,-0.5294774704,19.895253874,-11.866777150499999,0.45612398509999996,18,1.6554570918,0.5295720163000001,2.0641312079,-0.5994501760000001,2.4028365134,0.43279221799999995,1.8187539163,-1.2228772005,0.4502487562,0.1067935186,0.0008628856000000001,9.4255130064,0.5609821939,0.21362895350000002,2.6994719026999996,0.28749086760000003,1.4942697135,-0.7983119126999999,272.0,6.6,5.3,,,,,,228.8333333333,263.0,4.6687160155,0.3333216217,1.7676420038999998,34.1666666667,-0.28237975660000003,0.4306262332,3.1970525620999997,0.3252610219,2.0208032965,-1.2553235563,-0.2047178355,1.8215382944999998,0.32217186600000003,2.0029625251,-0.168469266,1482.1968614719,17,5,2023.8333333332998,0.6292150716,-0.0444788447,1.2456672092,0.16769827610000002,0.3507380453
s477,2.8419874198,-0.9939513684,0.1034672681,2.3002905077,1.45,47.375,5.6789083458,719.0,25.4615384615,11.836492897100001,301.0,-0.4444063484,-0.8270249545,3.6245775825,0.31330106010000003,1.9882156459,-1.0225170353,0.0019425811,0.015355621299999999,0.0179365234,4.3816071581000005,0.24126856489999998,1.7714978393,0.33333333330000003,0.33333333330000003,15.0,6.661338147999999e-16,1,5.03069808e-17,-5.0,15.0,0.1049450549,0,0.0047435897,-0.8525641026,-0.0031728826,0.8846753159,5.9,4.2,1.7806707477000001,0.4243422425,1.9271186241999998,-0.4418021316,,-4.0750370973,0.11843104619999999,0.0,5.320134937200001,3.9438213768,0.07355061210000001,2.5619949387,-0.8893284576999999,4.1867508355,110.0,3.8594254336,0.9659168088,0.1210723489,4,0.7323261261,0.0018050048,1.0,0.0021544391,0.0833333333,0.0006324555,0.0002011893,0.0004,0.8518518519,0.8888888889000001,0.8888888889000001,0.7777777778,-0.9997127341,-0.2344123578,1.5557295074000002,0.40765836619999996,1.609296825,-0.5258256904,,,,,,,,,0.5929517895,2,1.3687501343000001,0.4659684092,1.5011136535,-0.3613626457,4.1451082879,0.3719441793,1.3782644443,-2.426462816,0.4523227384,0.054487639,0.0004481254,6.5416846349,0.6131646688,0.2506783969,3.1623621086,0.27880618490000003,1.1925283356999998,-0.7698730596000001,284.0,5.4,4.9,337.1666666667,2.2651474815,0.3158791402,1.0037441576000001,-0.8766139706999999,267.8333333333,296.3333333333,2.1562728245,0.309620936,1.0645952698999999,28.5,0.5500262559,0.1357084933,3.555329148,0.27206629720000003,1.8750195543,-0.2157437736,,,,,,1931.8958333332998,2,10,4056.0833333333003,-0.36227697770000006,-0.2651081979,-0.6453637256,0.2451191498,0.3387585067
s481,1.9680611163,-0.2691645206,0.039701459,2.1920335237,3.0,30.944444444400002,11.404190263,527.0,15.45,5.8262111910000005,285.0,-0.5336697021,-0.7816556298,4.8227508869,0.2368308053,4.1258205661,-1.1993814977,2.72461e-05,3.39167e-05,2.27051e-05,2.5930165969,0.2299670493,1.7879682534,1.0,0.0,9.125,0.0208333333,2,-0.008833333300000001,-3.0416666667000003,8.625,0.0054597701000000005,2,-0.0078817734,-2.184729064,-0.2235576923,0.8107060850000001,8.7,8.3,2.170103465,0.3978418746,2.0678488026,-0.40804256340000006,0.8611111111,-0.6568317450000001,1.6712710925999998,-0.3719338943,3.8121088774,2.6298525519,0.17440666649999997,2.0166940718,-0.9928100529,3.4727396196,154.0,59.8991114415,-8.5507035957,0.8568707964000001,6,0.7689626694,0.0018402835,0.8969497681,0.0020857331,0.5833333333,0.0002011893,0.0002011893,0.0015811388,0.8888888889000001,1.0,1.0,0.6666666667000001,-1.2962743171,-0.167438035,2.1597064604,0.3757228722,1.8473755983000002,-0.46298538009999995,298.5,2.5979452708,0.3126833261,1.2294804312999998,-0.4523566259,-0.4866933232,1.1310270473000001,3.11716706,0.5356776273,8,1.5643351159999999,0.39244201289999997,2.1113937084,-0.6811589459999999,4.1089441322,0.39462037409999995,1.8473176834,-1.4109639703999999,0.4074074074,0.0215203353,-0.0012299333,4.2497329986,0.5131779757,0.2894620275,2.1270924391999997,0.26741675940000004,1.5883637888000002,-0.7572783948999999,340.0,6.4,5.8,271.5,2.4943235125,0.2356404942,1.5476489159,-0.6167938572999999,355.3333333333,257.3333333333,2.2497269498,0.2562709426,1.4040365815,-98.0,-0.7331021462999999,-0.0283318274,1.7797661303,0.3011298717,1.9611626474,-0.349515452,-0.0872963517,1.641208556,0.27099217000000003,2.2583402926,-0.24282692379999998,1842.8214285714002,21,6,3380.8333333333003,1.160891254,-0.5010745199000001,1.2470806038,0.3950589059,0.3003962986
s484,2.6425653436000003,-0.9143297198999999,0.3609587796,1.4025203465,1.6,25.6363636364,5.551022681799999,539.0,11.4210526316,3.1853098483999998,206.0,-0.6540167127000001,-0.7864630714,3.8311365557999997,0.45651503439999996,1.5858588253,-0.6286104439,3.23942e-05,0.0015858002,0.03834375,2.9335202267000002,0.266439825,1.9037577676,0.1666666667,0.5,5.1666666667,-0.008333333299999999,1,0.0003333333,0.33333333330000003,6.833333333300001,0.0443115029,0,0.0021209068,0.10978169609999999,0.5091879832,0.0728056133,6.7,6.1,1.5095415022,0.3972820071,1.9737024066,-0.5982372367000001,0.055555555599999994,-3.3644432826,-1.9588530328,-0.2472591752,3.4966902425999997,3.1028020500999998,0.1417592897,2.6075417147,-0.915317409,2.6399906271,140.0,7.6113128603,0.7339492028,0.37525354829999996,7,0.7403660297,0.0016447946,0.6757835865,0.0011417873,0.5555555556,0.009797959,0.009797959,0.0256124969,0.4074074074,0.44444444439999997,0.44444444439999997,0.33333333330000003,-0.9078981573999999,0.5983200418,1.5086260585,0.48488121,1.6461512834999998,-0.4594917978,,,,,,,,,0.7056337253,5,1.1743080307,0.6163765957999999,1.896813956,-0.3149912751,2.8416933262,0.46707661659999994,1.9044558634,-1.4777488796,0.3759213759,0.0723142199,0.0014017685999999998,1.0,0.0,0.1,2.9511941103,0.3125236957,1.2318820234999999,-0.9828723624,345.0,6.0,4.2,319.1666666667,2.5018847115000002,0.3908295332,1.2387698616,-0.8389073681999999,333.6666666667,320.0,2.6922477575,0.4227728993,1.1816058537,-13.666666666700001,-0.6894857926000001,0.0791351855,1.7834238956,0.3605348537,2.0578957569,-0.7974439409,-0.0850351158,1.2157289355,0.1408340039,1.9789473448,-0.065302123,4542.7875,2,7,5588.916666666701,,,,0.1814256392,0.1833066869
s489,2.9709501182999998,-0.5913979943000001,0.31892815760000004,2.2229908879,2.6,11.8888888889,2.9785558366000005,309.0,17.3846153846,5.3671364661,442.0,-0.29744951420000004,-0.7902236348,3.9683247079000004,0.4449946053,2.9543408401,-0.5147063631000001,0.10968049619999999,26.4196445313,27.1665507813,3.0555199063,0.3069496009,1.6801625155000002,0.33333333330000003,0.5,2.375,0.0125,2,-0.0061666667,-0.875,2.25,0.0405172414,2,-0.0021034483,-0.525862069,1.0175955364,-0.4409014401,8.8,6.9,0.431243797,0.5222919886,1.8919927412,,,-1.6322571503,-0.2478248354,0.4958381373,4.3284586626,1.7566435933000002,0.44500786719999996,1.6797034637,-0.9437793146,3.5708010963,116.0,46.062695462700006,1.000384038,0.8291899447000001,10,0.7401384830000001,0.0013557319,0.9961593628,0.002099032,0.6111111111,0.25,0.158113883,0.0256124969,0.1851851852,0.11111111109999999,0.11111111109999999,0.33333333330000003,-0.7354027646,-0.3054437088,1.694256245,0.5141519807,2.4149225557,-0.2441976827,336.5,2.7148717613,0.2939821654,2.1381284323,-0.6367081715999999,-0.2835592516,1.0027270213,0.170026325,,5,1.0441453454,0.6976659144,2.0990823030000003,0.0012918154,2.3278678687,0.0966599782,3.066081852,-0.3882608296,0.4663341646,0.0082851316,-0.0010504403,3.2910035784,0.6715592787000001,0.2887824824,3.9077335728,0.28879784750000004,2.2492449558,-0.9921932568,361.0,5.5,5.8,384.0,1.8611805815,0.3055946069,2.2294771387,-0.3901424484,325.1666666667,395.0,1.8420270638999998,0.3794857885,1.5932268857,69.8333333333,-0.3316820091,0.0064569810000000005,1.4880998603,0.42788352469999996,1.801886435,-0.7555714365999999,-0.1152905874,0.8739776606,0.0111898927,2.8728050614,-0.1939017468,3044.3928571428996,-3,6,6498.727272727299,-0.5724547936000001,0.28661314120000003,-0.24102756649999998,0.8858800486,0.1681880179
